term,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,model,strata
calendar_weekweek 01:regionNorth West,-8.95374728304249,72.18511048500687,0.7318963200507803,-12.233627957606432,2.055487650151654e-34,-10.38823771075942,-7.519256855325561,2 Time + Demographics,all
calendar_weekweek 02:regionNorth West,-1.1660267904622552,0.7768452852642355,0.7678321366383195,-1.5185959727698943,0.12886422547063986,-2.670950124445799,0.3388965435212883,2 Time + Demographics,all
calendar_weekweek 03:regionNorth West,-0.8145148378352217,0.5965376707191693,0.5972799016438864,-1.363707092091065,0.17265977106602148,-1.985161933746865,0.35613225807642135,2 Time + Demographics,all
calendar_weekweek 04:regionNorth West,-0.39648955264057106,0.5570192496397215,0.560546854260042,-0.7073263361079116,0.4793637028600268,-1.4951411986374756,0.7021620933563336,2 Time + Demographics,all
calendar_weekweek 05:regionNorth West,-1.0801790846076174,0.5868194181725772,0.5856764094748038,-1.8443274598959025,0.06513543193042871,-2.2280837537729656,0.06772558455773114,2 Time + Demographics,all
calendar_weekweek 06:regionNorth West,-0.7728391433535761,0.49629530451923287,0.5084681201303517,-1.5199362806766525,0.12852699094466666,-1.7694183460958508,0.22374005938869868,2 Time + Demographics,all
calendar_weekweek 07:regionNorth West,-1.3503264918696911,0.5406680738629996,0.5334698203248993,-2.531214401308215,0.011366834409819778,-2.3959081265455473,-0.30474485719383493,2 Time + Demographics,all
calendar_weekweek 08:regionNorth West,-0.14769630396514055,0.4619178301709646,0.4453709329531354,-0.33162537794239494,0.7401721541988715,-1.0206072923142888,0.7252146843840078,2 Time + Demographics,all
calendar_weekweek 09:regionNorth West,-0.12176714642661642,0.4638487945861851,0.44366529317740133,-0.2744572277776241,0.7837332692749971,-0.9913351422447271,0.7478008493914942,2 Time + Demographics,all
calendar_weekweek 10:regionNorth West,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 00:regionSouth East,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 01:regionSouth East,2.478630243482432,1.5466023210570878,1.524457317181251,1.625909899573616,0.10396882386996403,-0.5092511941613731,5.466511681126237,2 Time + Demographics,all
calendar_weekweek 02:regionSouth East,-0.4939342453605058,1.5674853439616254,1.6885732916553449,-0.2925157278049159,0.7698923364365946,-3.80347708226123,2.815608591540218,2 Time + Demographics,all
calendar_weekweek 03:regionSouth East,0.4591090549377877,1.2801276810804465,1.4690148878469527,0.31252852420759086,0.7546388887173268,-2.4201072179953855,3.3383253278709613,2 Time + Demographics,all
calendar_weekweek 04:regionSouth East,-8.87088527659553,46.97296135412636,1.2963860437195718,-6.842780605029746,7.767056096057219e-12,-11.411755232346259,-6.330015320844802,2 Time + Demographics,all
calendar_weekweek 05:regionSouth East,0.10465894553593211,1.2303077607490727,1.3536752746464307,0.07731466142296807,0.9383732276900411,-2.548495839533438,2.7578137306053017,2 Time + Demographics,all
calendar_weekweek 06:regionSouth East,1.0771871312681567,1.2215738563784533,1.2673094125852522,0.8499795871244616,0.39533643528560625,-1.4066936746675491,3.5610679372038625,2 Time + Demographics,all
calendar_weekweek 07:regionSouth East,-0.07690373017764648,1.510097905226513,1.5919730207812117,-0.04830718182642841,0.9614714309681079,-3.197113515268256,3.043306054912963,2 Time + Demographics,all
calendar_weekweek 08:regionSouth East,0.6472957300956528,1.254518379895474,1.2886301435773364,0.5023130440660887,0.615447335115318,-1.8783729407086047,3.17296440089991,2 Time + Demographics,all
calendar_weekweek 09:regionSouth East,0.12245342624025081,1.3448761291273132,1.6035607431587604,0.0763634472611477,0.9391299495209086,-3.0204678773732025,3.265374729853704,2 Time + Demographics,all
calendar_weekweek 10:regionSouth East,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 00:regionSouth West,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 01:regionSouth West,2.5436320432855886,297.0163230973669,1.592830129059559,1.5969261234325116,0.11028217587825245,-0.5782576431614324,5.6655217297326095,2 Time + Demographics,all
calendar_weekweek 02:regionSouth West,10.298609162194303,98.24821910059686,1.0029323993446053,10.268497825899555,9.77142725712524e-25,8.332897780550535,12.264320543838071,2 Time + Demographics,all
calendar_weekweek 03:regionSouth West,-0.31806362086127915,206.30640170762075,1.391397312454293,-0.2285929532954502,0.8191853020217001,-3.0451522414575174,2.409024999734959,2 Time + Demographics,all
calendar_weekweek 04:regionSouth West,11.311602658042549,98.25359310878054,1.6729316312078168,6.761545090683617,1.365278113026784e-11,8.032716912277385,14.590488403807713,2 Time + Demographics,all
calendar_weekweek 05:regionSouth West,11.175119604802656,98.24901851492035,1.0076284048722828,11.090516653526759,1.394798429711295e-28,9.200204221453438,13.150034988151875,2 Time + Demographics,all
calendar_weekweek 06:regionSouth West,9.085077082633934,98.2506935950589,1.4181466477833746,6.406302970736,1.4909055966938063e-10,6.305560728182311,11.864593437085556,2 Time + Demographics,all
calendar_weekweek 07:regionSouth West,-0.4496870178048837,145.69724810862755,1.1000303131785745,-0.4087951144777983,0.6826900255111545,-2.6057068135372057,1.7063327779274382,2 Time + Demographics,all
calendar_weekweek 08:regionSouth West,2.140463783904076,185.58955022239874,1.7519676361083327,1.2217484728534795,0.22180275954264894,-1.2933296849480307,5.5742572527561824,2 Time + Demographics,all
calendar_weekweek 09:regionSouth West,10.402710164317043,98.25174354435124,0.9082279775836247,11.453853460883082,2.2491969678528243e-30,8.622616038501487,12.182804290132598,2 Time + Demographics,all
calendar_weekweek 10:regionSouth West,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 00:regionWest Midlands,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 01:regionWest Midlands,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 02:regionWest Midlands,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 03:regionWest Midlands,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 04:regionWest Midlands,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 05:regionWest Midlands,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 06:regionWest Midlands,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 07:regionWest Midlands,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 08:regionWest Midlands,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 09:regionWest Midlands,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 10:regionWest Midlands,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
calendar_weekweek 00:regionYorkshire and The Humber,1.8818686535287215,616.8269035273805,1.2227625875597792,1.5390302849257886,0.12379690293927524,-0.5147019797314496,4.278439286788893,2 Time + Demographics,all
calendar_weekweek 01:regionYorkshire and The Humber,0.5340269750976777,0.7248765527017308,0.7338956298580483,0.7276606555089725,0.46682134055300356,-0.904382027835435,1.9724359780307905,2 Time + Demographics,all
calendar_weekweek 02:regionYorkshire and The Humber,-1.0170168946263702,0.582008856629315,0.5824894636227952,-1.7459833321293576,0.08081384818037898,-2.1586752647011025,0.12464147544836202,2 Time + Demographics,all
calendar_weekweek 03:regionYorkshire and The Humber,-0.10057164832259001,0.3847100550260213,0.37933337505380565,-0.2651273390018072,0.7909113672356041,-0.8440514015620735,0.6429081049168934,2 Time + Demographics,all
calendar_weekweek 04:regionYorkshire and The Humber,-0.06974334400814587,0.38875839435180276,0.38663624736853625,-0.18038490825115913,0.8568504014599776,-0.827536463968196,0.6880497759519043,2 Time + Demographics,all
calendar_weekweek 05:regionYorkshire and The Humber,-0.43760368200844585,0.3760634451040607,0.37643585745267694,-1.162492024457204,0.24503566247243508,-1.1754044051051462,0.30019704108825446,2 Time + Demographics,all
calendar_weekweek 06:regionYorkshire and The Humber,-0.4691529413465217,0.3256414732595598,0.3185851062504273,-1.4726141685284524,0.14085510215973154,-1.0935682756082254,0.15526239291518212,2 Time + Demographics,all
calendar_weekweek 07:regionYorkshire and The Humber,-0.12949600811310208,0.3160167198529848,0.3146918690817621,-0.411500965979699,0.6807052330858205,-0.7462807377409495,0.4872887215147453,2 Time + Demographics,all
calendar_weekweek 08:regionYorkshire and The Humber,-0.04044182895940519,0.3244074016674821,0.3325686113194146,-0.12160446771858138,0.9032122750249484,-0.6922643295339574,0.6113806716151471,2 Time + Demographics,all
calendar_weekweek 09:regionYorkshire and The Humber,-0.46482104650680395,0.3219022398123112,0.32630686201533043,-1.4244905658311466,0.15430451412771676,-1.1043707439651325,0.1747286509515245,2 Time + Demographics,all
calendar_weekweek 10:regionYorkshire and The Humber,NA,0,0,NA,NA,NA,NA,2 Time + Demographics,all
